Email_ID,Age_Group,Gender,Region,Device_Used,Previous_Hulu_Subscription_Length,Preferred_Genre,Subscription_Status,Hulu_Watch_Time,Hulu_Subscription_Date,Hulu_Cancellation_Date
9519,45-54,Female,Asia,Tablet,4,Thriller,Not Subscribed,5227,2023-08-15,
9520,35-44,Female,North America,Mobile,53,Thriller,Not Subscribed,21788,2023-01-18,2023-08-25
9521,25-34,Male,Europe,Tablet,4,Sci-Fi,Not Subscribed,79189,2022-03-12,2022-10-06
9522,45-54,Male,Europe,Tablet,60,Sci-Fi,Not Subscribed,15017,2022-11-23,
9523,45-54,Male,Africa,TV,16,Drama,Not Subscribed,61277,2023-07-27,
9524,18-24,Undisclosed,Asia,Tablet,35,Fantasy,Subscribed,15378,2022-06-12,
9525,45-54,Male,Asia,Mobile,55,Sci-Fi,Subscribed,94309,2023-07-03,2024-02-05
9526,55+,Female,South America,Mobile,30,Fantasy,Not Subscribed,93121,2022-04-16,2022-05-01
9527,25-34,Male,Europe,TV,1,Sci-Fi,Not Subscribed,65594,2022-07-17,2023-04-16
9528,25-34,Female,Europe,Mobile,56,Drama,Not Subscribed,21650,2022-12-25,
9529,45-54,Female,North America,TV,6,Comedy,Not Subscribed,37783,2022-01-14,2022-08-29
9530,45-54,,Africa,TV,2,Action,Not Subscribed,20281,2021-09-21,
9531,55+,Female,North America,,1,Action,Subscribed,45384,2023-08-06,
9532,25-34,,South America,Mobile,26,Drama,Not Subscribed,17980,2022-03-13,
9533,45-54,Male,South America,TV,19,Action,Not Subscribed,23335,2023-01-06,
9534,45-54,Male,South America,TV,18,Drama,Not Subscribed,51091,2022-07-14,
9535,25-34,Undisclosed,South America,TV,15,Thriller,Not Subscribed,48555,2023-02-08,
9536,45-54,Undisclosed,North America,Tablet,6,Drama,Not Subscribed,47217,2022-06-12,2024-04-16
9537,18-24,Female,Asia,Tablet,60,Action,Not Subscribed,20116,2023-09-06,
9538,45-54,,North America,TV,60,Action,Subscribed,44838,2022-05-08,
9539,25-34,Female,Africa,Mobile,11,Comedy,Not Subscribed,26802,2022-04-30,2024-04-10
9540,45-54,Male,North America,Mobile,33,Comedy,Subscribed,7446,2022-12-07,2024-07-07
9541,45-54,Female,North America,Tablet,25,Thriller,Not Subscribed,84914,2022-07-13,
9542,55+,Male,South America,Tablet,59,Comedy,Not Subscribed,89562,2023-03-27,2023-11-01
9543,18-24,Male,Europe,Tablet,24,Thriller,Not Subscribed,75752,2022-11-09,2023-11-08
9544,18-24,Male,Asia,TV,58,Action,Not Subscribed,59541,2023-01-23,
9545,55+,Male,South America,,37,Action,Not Subscribed,94897,2022-08-23,2023-11-30
9546,35-44,Male,South America,Tablet,5,Sci-Fi,Not Subscribed,64757,2023-01-24,2024-08-19
9547,18-24,,South America,TV,27,Action,Not Subscribed,26881,2023-06-25,
9548,55+,Male,Asia,Mobile,37,Sci-Fi,Not Subscribed,96854,2022-01-28,
9549,18-24,Female,South America,Mobile,23,Action,Not Subscribed,85310,2022-12-05,
9550,35-44,Male,Africa,Tablet,23,Thriller,Subscribed,68788,2022-11-21,
9551,25-34,Male,Africa,TV,30,Thriller,Subscribed,47311,2021-09-20,2023-12-23
9552,45-54,Undisclosed,South America,Mobile,26,Thriller,Not Subscribed,7293,2022-06-28,2023-04-30
9553,35-44,Female,North America,Tablet,4,Action,Not Subscribed,87540,2022-11-04,2024-02-13
9554,45-54,,South America,Mobile,52,Drama,Not Subscribed,20356,2023-01-06,2023-08-09
9555,55+,Male,North America,TV,56,Thriller,Subscribed,86103,2022-04-13,2024-04-09
9556,55+,,North America,Mobile,42,Sci-Fi,Not Subscribed,9827,2023-05-31,
9557,45-54,Undisclosed,South America,Tablet,21,Drama,Not Subscribed,8544,2022-06-05,
9558,55+,Male,North America,Tablet,11,Sci-Fi,Subscribed,47118,2022-10-07,2023-12-03
9559,45-54,Male,Africa,TV,29,Fantasy,Not Subscribed,37911,2021-12-23,2023-12-11
9560,18-24,Female,Africa,TV,49,Fantasy,Not Subscribed,45767,2021-11-12,2024-09-01
9561,55+,Male,Asia,Mobile,26,Fantasy,Subscribed,6014,2021-09-25,2022-09-27
9562,25-34,,Africa,Mobile,17,Sci-Fi,Not Subscribed,47866,2023-04-18,2023-12-20
9563,35-44,Male,North America,Tablet,35,Action,Not Subscribed,53730,2023-03-05,2024-04-30
9564,45-54,,Asia,Mobile,25,Fantasy,Not Subscribed,42645,2021-09-14,2022-07-02
9565,18-24,Undisclosed,Asia,Mobile,56,Sci-Fi,Subscribed,26750,2022-12-02,2023-05-31
9566,35-44,Female,Africa,,3,Fantasy,Not Subscribed,75255,2022-10-14,2024-01-19
9567,35-44,Undisclosed,Africa,Mobile,10,Fantasy,Not Subscribed,60546,2022-05-13,
9568,55+,Female,North America,TV,3,Fantasy,Not Subscribed,55061,2022-11-04,
9569,35-44,Male,South America,Mobile,54,Fantasy,Not Subscribed,58063,2022-05-07,2023-10-17
9570,25-34,Undisclosed,Europe,Tablet,24,Drama,Subscribed,84498,2021-11-13,
9571,25-34,Male,North America,Mobile,39,Drama,Not Subscribed,76147,2022-10-22,
9572,25-34,Undisclosed,North America,Tablet,14,Action,Subscribed,44800,2022-01-17,
9573,25-34,Male,Europe,TV,15,Action,Not Subscribed,74415,2021-11-01,2023-01-12
9574,25-34,,Europe,Mobile,2,Sci-Fi,Not Subscribed,22634,2022-02-24,2023-03-07
9575,18-24,Female,Africa,TV,9,Sci-Fi,Not Subscribed,50491,2022-03-28,
9576,25-34,Female,North America,Tablet,27,Drama,Subscribed,11173,2022-12-15,2023-04-26
9577,55+,Male,Asia,TV,8,Comedy,Not Subscribed,14038,2023-03-20,
9578,45-54,Male,North America,Tablet,18,Thriller,Not Subscribed,31986,2023-06-04,2023-11-09
9579,55+,Undisclosed,Asia,Tablet,41,Sci-Fi,Not Subscribed,35447,2022-10-28,
9580,18-24,Male,Europe,TV,29,Comedy,Subscribed,59369,2022-10-14,2023-08-26
9581,55+,Male,Europe,TV,32,Fantasy,Not Subscribed,48229,2022-08-27,
9582,45-54,Undisclosed,Africa,Mobile,48,Drama,Not Subscribed,26835,2022-12-16,2023-02-17
9583,45-54,Undisclosed,North America,Mobile,34,Fantasy,Subscribed,21963,2022-07-27,
9584,18-24,Female,Asia,Tablet,43,Drama,Not Subscribed,20015,2023-06-29,2024-08-09
9585,25-34,Female,South America,Tablet,11,Drama,Not Subscribed,27483,2022-03-02,2022-09-11
9586,55+,Male,South America,Mobile,30,Sci-Fi,Not Subscribed,59718,2022-02-24,2022-08-22
9587,55+,Female,North America,Mobile,39,Sci-Fi,Not Subscribed,47757,2023-07-13,
9588,35-44,,North America,,37,Sci-Fi,Not Subscribed,88337,2022-06-26,
9589,55+,Female,Europe,TV,46,Comedy,Subscribed,52191,2021-10-16,2022-06-13
9590,18-24,Male,Europe,Mobile,35,Action,Subscribed,87022,2023-07-23,
9591,55+,,Asia,Tablet,19,Sci-Fi,Not Subscribed,61844,2021-11-15,2022-10-13
9592,55+,,South America,Tablet,54,Action,Not Subscribed,60767,2022-06-01,2023-04-21
9593,35-44,Male,Asia,Mobile,26,Action,Not Subscribed,1286,2023-03-19,2024-05-28
9594,25-34,Male,South America,Mobile,33,Action,Not Subscribed,43760,2021-10-26,
9595,45-54,Male,Asia,TV,29,Drama,Not Subscribed,72639,2023-06-26,2024-01-25
9596,25-34,Female,Europe,Tablet,24,Action,Not Subscribed,16678,2023-04-27,
9597,45-54,Male,Africa,Tablet,60,Action,Not Subscribed,49688,2022-04-28,2023-01-28
9598,55+,Female,Africa,Tablet,10,Comedy,Not Subscribed,16848,2021-10-15,
9599,35-44,Undisclosed,Africa,Tablet,3,Comedy,Not Subscribed,20641,2021-11-23,2024-07-04
9600,35-44,Undisclosed,Africa,Mobile,60,Action,Not Subscribed,16881,2022-06-30,2023-05-23
9601,35-44,Female,Africa,Mobile,14,Action,Subscribed,42195,2022-05-02,
9602,45-54,,Africa,Tablet,7,Action,Subscribed,57950,2022-05-11,2023-07-06
9603,35-44,,Asia,Mobile,55,Fantasy,Subscribed,75868,2021-11-30,2023-10-12
9604,35-44,Undisclosed,North America,,24,Fantasy,Not Subscribed,83109,2022-04-13,
9605,55+,Male,Africa,Mobile,10,Drama,Not Subscribed,93455,2021-11-11,2023-08-23
9606,18-24,Undisclosed,Asia,Tablet,55,Drama,Not Subscribed,75815,2023-03-06,
9607,18-24,Female,North America,Tablet,30,Sci-Fi,Subscribed,58160,2023-02-05,
9608,55+,Male,Europe,TV,45,Action,Not Subscribed,91805,2022-03-10,2022-12-24
9609,35-44,Female,South America,TV,44,Drama,Subscribed,99442,2023-03-24,2024-03-18
9610,55+,Female,Europe,Mobile,30,Fantasy,Not Subscribed,66775,2022-08-28,
9611,25-34,Undisclosed,South America,TV,42,Fantasy,Not Subscribed,53263,2022-04-02,2022-10-02
9612,25-34,Female,Asia,TV,15,Fantasy,Subscribed,33120,2022-09-13,2023-07-18
9613,55+,Female,Asia,,55,Thriller,Subscribed,65040,2023-09-08,2024-07-21
9614,55+,Female,South America,TV,52,Action,Not Subscribed,4801,2023-04-08,2023-11-13
9615,25-34,Male,Asia,TV,51,Drama,Not Subscribed,59633,2021-12-21,2022-01-27
9616,25-34,Female,Africa,Tablet,30,Action,Not Subscribed,73404,2023-07-11,
9617,45-54,Male,Europe,Mobile,25,Sci-Fi,Subscribed,95354,2022-03-05,
9618,18-24,Undisclosed,South America,Tablet,48,Fantasy,Not Subscribed,56751,2023-04-12,2024-08-26
9619,18-24,Male,North America,Tablet,38,Comedy,Not Subscribed,86353,2022-05-23,
9620,18-24,Female,Europe,,40,Fantasy,Subscribed,35915,2022-03-24,
9621,55+,Female,South America,TV,56,Thriller,Not Subscribed,8230,2023-01-02,2023-10-04
9622,18-24,Undisclosed,South America,,54,Action,Not Subscribed,96637,2022-04-02,2023-07-14
9623,35-44,Undisclosed,South America,Tablet,20,Thriller,Subscribed,25900,2022-10-14,2024-08-20
9624,55+,Undisclosed,Africa,TV,15,Thriller,Subscribed,11951,2022-11-27,
9625,25-34,Female,Africa,Mobile,31,Drama,Not Subscribed,36757,2021-11-13,2023-07-26
9626,55+,,South America,TV,57,Fantasy,Not Subscribed,1885,2022-08-09,2023-10-09
9627,25-34,Undisclosed,Asia,TV,17,Fantasy,Subscribed,98026,2022-02-22,
9628,18-24,Female,Asia,,12,Sci-Fi,Not Subscribed,18978,2022-09-26,2023-09-22
9629,45-54,,Africa,TV,54,Comedy,Not Subscribed,20727,2023-09-05,2024-07-30
9630,18-24,Undisclosed,Africa,,43,Comedy,Not Subscribed,31683,2023-09-03,
9631,18-24,Undisclosed,Asia,Tablet,2,Drama,Not Subscribed,59660,2023-04-25,2023-12-20
9632,25-34,Undisclosed,North America,Tablet,47,Thriller,Not Subscribed,42260,2021-09-30,2024-06-13
9633,35-44,,North America,TV,48,Thriller,Subscribed,70624,2022-07-07,2024-07-22
9634,55+,Male,Africa,,48,Sci-Fi,Subscribed,20824,2021-11-17,
9635,18-24,Female,South America,Tablet,27,Fantasy,Not Subscribed,42716,2023-05-07,
9636,35-44,Female,North America,Mobile,45,Action,Subscribed,89404,2022-03-14,
9637,35-44,Male,Africa,TV,16,Sci-Fi,Not Subscribed,77854,2022-07-19,
9638,25-34,Undisclosed,North America,TV,23,Drama,Subscribed,31452,2023-09-09,
9639,55+,Female,Europe,TV,51,Thriller,Not Subscribed,97106,2022-09-28,
9640,55+,Undisclosed,North America,Mobile,55,Thriller,Not Subscribed,40812,2022-11-12,2023-11-30
9641,55+,Male,Europe,Tablet,21,Comedy,Not Subscribed,59642,2022-11-30,2024-04-28
9642,45-54,Female,North America,Tablet,40,Drama,Subscribed,68371,2023-08-31,2024-03-25
9643,18-24,,South America,,29,Action,Not Subscribed,25974,2021-12-05,2023-07-08
9644,25-34,Male,Europe,Tablet,38,Comedy,Subscribed,24524,2022-06-25,2023-02-07
9645,35-44,Female,Asia,Mobile,41,Action,Not Subscribed,98570,2021-10-06,2022-12-04
9646,45-54,Male,South America,Tablet,34,Drama,Not Subscribed,86137,2023-02-06,
9647,45-54,Female,Africa,Tablet,4,Fantasy,Not Subscribed,29140,2022-03-03,
9648,35-44,Undisclosed,Africa,Mobile,43,Thriller,Not Subscribed,9371,2023-01-28,
9649,18-24,,Europe,Mobile,26,Action,Not Subscribed,14878,2022-11-06,
9650,55+,Male,Europe,TV,14,Fantasy,Subscribed,35569,2022-01-24,
9651,18-24,Female,Asia,Tablet,25,Fantasy,Not Subscribed,45446,2022-01-31,
9652,45-54,Male,Asia,Mobile,43,Drama,Not Subscribed,87458,2023-07-08,
9653,45-54,Female,Europe,Tablet,47,Comedy,Not Subscribed,13958,2022-05-24,
9654,55+,Male,Europe,Mobile,43,Sci-Fi,Subscribed,87480,2022-12-28,
9655,35-44,Undisclosed,Asia,Tablet,16,Sci-Fi,Not Subscribed,58872,2022-12-27,
9656,25-34,Female,North America,Mobile,19,Fantasy,Not Subscribed,31276,2021-10-31,
9657,35-44,Undisclosed,South America,TV,15,Drama,Not Subscribed,50912,2023-09-08,2023-09-14
9658,18-24,Male,Europe,Tablet,8,Action,Subscribed,60334,2023-01-27,
9659,18-24,Undisclosed,Africa,Tablet,49,Drama,Not Subscribed,37330,2021-10-24,2023-03-14
9660,25-34,Undisclosed,North America,Mobile,14,Thriller,Not Subscribed,77062,2022-08-09,2023-06-03
9661,35-44,,Africa,Tablet,20,Thriller,Not Subscribed,58609,2022-09-15,2023-07-04
9662,18-24,Female,South America,Mobile,50,Comedy,Not Subscribed,56674,2021-10-09,2021-11-13
9663,18-24,Male,South America,Mobile,51,Fantasy,Subscribed,42314,2022-06-28,2022-09-18
9664,18-24,Male,Africa,TV,27,Sci-Fi,Not Subscribed,33586,2023-08-08,2024-04-02
9665,45-54,Female,Europe,Mobile,6,Thriller,Not Subscribed,1549,2023-08-11,
9666,55+,Male,South America,TV,43,Action,Not Subscribed,2323,2021-10-22,
9667,35-44,Male,South America,Mobile,26,Sci-Fi,Subscribed,68878,2022-02-28,2024-09-07
9668,18-24,Male,Europe,Tablet,53,Sci-Fi,Not Subscribed,65014,2022-03-26,2022-06-23
9669,25-34,Undisclosed,North America,Tablet,23,Sci-Fi,Not Subscribed,80196,2022-03-10,2023-08-08
9670,18-24,Male,Asia,TV,58,Comedy,Not Subscribed,40069,2022-01-24,
9671,35-44,,Africa,Mobile,56,Drama,Not Subscribed,66803,2022-02-08,2023-03-05
9672,55+,,Asia,Tablet,39,Drama,Subscribed,33842,2022-02-02,
9673,25-34,Undisclosed,Africa,TV,59,Action,Subscribed,90328,2022-05-02,2022-12-20
9674,35-44,Female,Africa,Tablet,9,Drama,Subscribed,64084,2022-06-01,
9675,35-44,Undisclosed,Europe,TV,48,Fantasy,Not Subscribed,2769,2022-04-09,
9676,45-54,Male,Europe,,39,Thriller,Not Subscribed,43604,2022-11-08,
9677,25-34,Male,Asia,,7,Fantasy,Not Subscribed,87895,2021-11-13,2024-07-19
9678,25-34,Male,South America,TV,33,Fantasy,Not Subscribed,71437,2022-02-07,
9679,45-54,Male,South America,Tablet,13,Sci-Fi,Not Subscribed,96993,2022-09-16,2024-04-12
9680,55+,Male,Europe,,46,Fantasy,Not Subscribed,14330,2021-09-26,
9681,45-54,Male,South America,TV,52,Sci-Fi,Not Subscribed,49862,2022-08-21,
9682,18-24,Undisclosed,North America,Tablet,33,Drama,Subscribed,88246,2022-08-27,2023-06-18
9683,25-34,Female,North America,Mobile,59,Fantasy,Not Subscribed,99867,2023-08-16,2024-01-15
9684,35-44,Undisclosed,Africa,Tablet,59,Fantasy,Not Subscribed,36053,2022-04-06,
9685,35-44,Undisclosed,North America,Mobile,60,Action,Subscribed,48901,2022-05-11,2022-11-14
9686,25-34,Undisclosed,Africa,Mobile,20,Sci-Fi,Not Subscribed,8734,2022-12-17,
9687,18-24,Male,Europe,Tablet,40,Thriller,Subscribed,3456,2021-10-01,
9688,18-24,Undisclosed,Europe,TV,6,Thriller,Not Subscribed,22771,2023-05-07,
9689,18-24,Undisclosed,Asia,Mobile,56,Fantasy,Not Subscribed,55019,2022-06-07,
9690,25-34,Female,South America,Mobile,31,Fantasy,Not Subscribed,17603,2022-09-19,
9691,45-54,Undisclosed,Europe,TV,41,Drama,Not Subscribed,11302,2023-05-17,2023-09-12
9692,18-24,Male,Europe,Tablet,10,Action,Not Subscribed,17467,2023-08-08,
9693,45-54,Undisclosed,Europe,Mobile,35,Sci-Fi,Not Subscribed,49703,2022-10-08,
9694,18-24,Male,Europe,Mobile,29,Comedy,Subscribed,49320,2023-09-05,
9695,18-24,Undisclosed,North America,Tablet,12,Sci-Fi,Not Subscribed,97311,2022-07-04,
9696,25-34,Undisclosed,South America,TV,18,Thriller,Not Subscribed,41797,2023-06-27,
9697,45-54,Female,North America,Tablet,19,Sci-Fi,Not Subscribed,74913,2023-09-10,
9698,55+,Undisclosed,Africa,Tablet,27,Sci-Fi,Not Subscribed,13144,2022-03-08,2024-03-28
9699,45-54,Male,South America,TV,8,Comedy,Not Subscribed,28629,2021-10-22,
9700,35-44,,Europe,Mobile,60,Drama,Not Subscribed,25815,2021-12-24,2024-05-29
9701,18-24,Female,Asia,,58,Drama,Subscribed,56705,2022-04-30,
9702,35-44,Undisclosed,Africa,Mobile,52,Thriller,Not Subscribed,37565,2023-06-17,2024-07-31
9703,45-54,Male,Africa,Mobile,53,Drama,Not Subscribed,52641,2021-09-24,2024-07-06
9704,55+,Female,North America,TV,6,Comedy,Not Subscribed,23281,2022-07-26,2022-11-02
9705,18-24,Undisclosed,Europe,Mobile,47,Thriller,Not Subscribed,90662,2022-04-16,
9706,45-54,,North America,Mobile,55,Fantasy,Not Subscribed,34681,2023-02-23,
9707,35-44,Male,South America,Mobile,26,Drama,Not Subscribed,39214,2021-09-20,2022-12-13
9708,45-54,Male,South America,,41,Thriller,Subscribed,68951,2022-08-31,2024-02-02
9709,45-54,Undisclosed,Europe,Tablet,19,Comedy,Subscribed,97506,2023-03-18,
9710,55+,,Europe,Mobile,5,Comedy,Subscribed,12209,2022-07-02,2024-06-20
9711,55+,Undisclosed,North America,Mobile,9,Thriller,Not Subscribed,5141,2023-05-20,2024-03-05
9712,35-44,Female,Asia,Mobile,45,Drama,Not Subscribed,86645,2022-04-19,2022-12-19
9713,35-44,Male,South America,Mobile,5,Drama,Subscribed,91682,2022-01-16,
9714,25-34,Undisclosed,Asia,Tablet,4,Fantasy,Not Subscribed,38651,2022-11-23,2024-03-30
9715,18-24,Undisclosed,Africa,,58,Thriller,Not Subscribed,41719,2021-10-14,2023-02-07
9716,25-34,Male,Asia,Tablet,60,Drama,Subscribed,27733,2022-02-28,2022-12-08
9717,45-54,Undisclosed,South America,Tablet,31,Sci-Fi,Subscribed,76820,2022-10-02,2023-05-01
9718,25-34,Male,Europe,Mobile,42,Thriller,Subscribed,27751,2022-08-13,
9719,18-24,Male,Africa,TV,60,Comedy,Not Subscribed,80678,2023-07-25,
9720,45-54,Undisclosed,Africa,Tablet,35,Thriller,Not Subscribed,46855,2022-06-10,
9721,55+,,Africa,,9,Thriller,Not Subscribed,73744,2021-11-28,2021-12-18
9722,25-34,Male,Asia,Tablet,5,Action,Subscribed,82758,2023-09-04,2024-04-11
9723,18-24,Female,Asia,TV,8,Action,Not Subscribed,93501,2022-03-09,
9724,35-44,Male,North America,Mobile,4,Sci-Fi,Not Subscribed,53252,2022-01-06,
9725,25-34,Undisclosed,North America,TV,5,Sci-Fi,Not Subscribed,4814,2022-06-15,2022-11-03
9726,35-44,Undisclosed,Asia,Mobile,17,Thriller,Subscribed,97652,2022-06-17,2023-12-16
9727,55+,Undisclosed,Asia,Mobile,60,Sci-Fi,Not Subscribed,42179,2022-08-11,2023-07-11
9728,25-34,Female,Asia,Mobile,36,Fantasy,Not Subscribed,67673,2023-08-07,
9729,25-34,Undisclosed,Asia,Mobile,56,Sci-Fi,Not Subscribed,77883,2021-10-31,2023-08-06
9730,55+,Male,Europe,TV,7,Drama,Not Subscribed,25711,2023-03-27,
9731,18-24,Female,Asia,TV,31,Drama,Subscribed,32418,2023-08-21,
9732,45-54,Undisclosed,Africa,Mobile,47,Comedy,Not Subscribed,41026,2022-02-08,
9733,25-34,,Africa,TV,42,Sci-Fi,Not Subscribed,9914,2022-12-05,2023-11-30
9734,18-24,Female,South America,TV,6,Sci-Fi,Not Subscribed,37171,2022-04-18,
9735,25-34,Undisclosed,Asia,Mobile,56,Drama,Not Subscribed,97625,2023-04-25,2023-08-04
9736,35-44,Female,Europe,,5,Thriller,Not Subscribed,13280,2022-08-21,
9737,45-54,Female,Europe,TV,55,Fantasy,Not Subscribed,89358,2021-11-04,2024-03-27
9738,55+,Female,Africa,Tablet,35,Thriller,Subscribed,90335,2022-09-07,2022-10-20
9739,55+,Female,Europe,Mobile,54,Sci-Fi,Not Subscribed,79967,2022-06-17,
9740,55+,,Asia,Mobile,34,Fantasy,Not Subscribed,30712,2021-12-09,
9741,18-24,Undisclosed,Asia,TV,13,Fantasy,Not Subscribed,93629,2022-11-10,2022-12-25
9742,45-54,Undisclosed,Asia,TV,35,Drama,Not Subscribed,16947,2023-04-23,2024-04-01
9743,25-34,Male,Africa,TV,38,Thriller,Subscribed,63768,2023-01-10,
9744,55+,Male,Europe,Tablet,18,Comedy,Not Subscribed,72900,2023-08-05,
9745,18-24,Undisclosed,South America,TV,55,Fantasy,Subscribed,79512,2022-09-07,2023-11-21
9746,18-24,Male,Europe,TV,53,Action,Subscribed,5220,2022-03-16,
9747,55+,,Europe,TV,9,Comedy,Not Subscribed,60861,2023-05-14,
9748,45-54,,Africa,TV,32,Sci-Fi,Not Subscribed,89103,2021-10-03,
9749,35-44,Male,Africa,Tablet,45,Thriller,Not Subscribed,65030,2022-06-18,
9750,55+,Female,Europe,,46,Sci-Fi,Not Subscribed,60902,2021-11-15,
9751,35-44,Undisclosed,North America,Mobile,18,Sci-Fi,Not Subscribed,80251,2023-06-19,2024-05-20
9752,35-44,Undisclosed,North America,Tablet,6,Comedy,Not Subscribed,80828,2023-03-03,2024-01-18
9753,35-44,Female,South America,Mobile,39,Drama,Not Subscribed,11902,2022-10-25,2023-09-02
9754,35-44,Undisclosed,North America,,52,Drama,Not Subscribed,92534,2023-02-12,2023-12-01
9755,55+,Undisclosed,South America,,36,Drama,Not Subscribed,21808,2022-12-30,2024-06-17
9756,35-44,,Asia,Tablet,21,Sci-Fi,Not Subscribed,31465,2023-08-27,
9757,35-44,Female,Africa,Mobile,52,Comedy,Subscribed,27815,2023-05-08,2024-02-24
9758,25-34,Male,Asia,TV,46,Comedy,Subscribed,16050,2023-05-19,2024-02-05
9759,55+,Female,Europe,Tablet,37,Comedy,Not Subscribed,80511,2022-01-02,2022-04-16
9760,18-24,Female,North America,Mobile,3,Action,Not Subscribed,68984,2023-03-29,
9761,18-24,Female,Asia,TV,60,Sci-Fi,Not Subscribed,76896,2022-04-18,
9762,45-54,Female,Europe,Mobile,6,Fantasy,Subscribed,95647,2022-11-15,
9763,18-24,Undisclosed,South America,Mobile,17,Drama,Not Subscribed,64758,2022-02-02,2024-07-30
9764,45-54,Female,Asia,TV,56,Thriller,Not Subscribed,79654,2021-09-14,
9765,18-24,Female,North America,TV,43,Fantasy,Not Subscribed,55913,2021-12-04,
9766,35-44,Female,Africa,Tablet,38,Fantasy,Not Subscribed,38953,2023-01-18,
9767,55+,Male,Africa,Tablet,50,Sci-Fi,Not Subscribed,62237,2022-02-14,
9768,18-24,Undisclosed,Europe,Mobile,29,Action,Subscribed,94573,2021-12-11,
9769,45-54,Undisclosed,North America,Tablet,45,Comedy,Not Subscribed,14402,2023-09-07,
9770,55+,Female,Africa,Mobile,20,Action,Not Subscribed,10333,2023-07-11,2023-07-18
9771,25-34,Male,South America,TV,4,Fantasy,Not Subscribed,90366,2023-03-10,2023-10-03
9772,25-34,Male,Europe,Tablet,48,Comedy,Not Subscribed,64327,2022-01-21,2023-12-29
9773,25-34,,South America,,42,Fantasy,Subscribed,40048,2022-04-19,2023-06-06
9774,55+,Male,North America,TV,28,Thriller,Not Subscribed,28597,2021-11-06,2023-05-31
9775,18-24,Female,Africa,TV,2,Thriller,Not Subscribed,47414,2022-11-27,
9776,18-24,Female,Europe,Tablet,60,Fantasy,Not Subscribed,78064,2022-11-22,
9777,35-44,Female,Europe,,21,Comedy,Not Subscribed,53568,2023-03-06,2023-06-17
9778,55+,Undisclosed,South America,Mobile,10,Sci-Fi,Not Subscribed,70235,2023-05-12,2023-06-15
9779,35-44,Male,South America,Tablet,19,Comedy,Subscribed,2076,2022-02-24,2022-08-08
9780,55+,Male,Asia,Mobile,37,Action,Subscribed,97917,2023-08-08,
9781,45-54,Male,North America,Mobile,33,Sci-Fi,Subscribed,93730,2022-08-22,2023-09-21
9782,45-54,Undisclosed,Africa,Tablet,21,Sci-Fi,Not Subscribed,75531,2022-10-07,
9783,45-54,Undisclosed,Africa,TV,52,Fantasy,Not Subscribed,3139,2021-11-05,2022-12-27
9784,45-54,,Africa,Mobile,60,Comedy,Not Subscribed,55361,2022-02-14,
9785,35-44,Male,Europe,Tablet,30,Sci-Fi,Subscribed,75971,2023-03-11,2023-08-22
9786,55+,,North America,Tablet,9,Sci-Fi,Not Subscribed,89191,2022-04-15,2024-09-13
9787,35-44,Undisclosed,Asia,TV,53,Fantasy,Not Subscribed,53382,2022-06-16,2024-03-12
9788,18-24,Undisclosed,South America,,50,Sci-Fi,Subscribed,82881,2022-07-31,2022-11-10
9789,55+,Female,Africa,TV,26,Thriller,Not Subscribed,59286,2023-06-20,2024-05-14
9790,18-24,Male,North America,Tablet,4,Thriller,Subscribed,81908,2023-03-30,2023-12-15
9791,25-34,,North America,Tablet,9,Comedy,Subscribed,94158,2023-01-21,
